,Investment,YouTube_DD_Clicks,YouTube_OLV_Impressions,OTT_Impressions,PDM_Impressions,POLV_Clicks,OOH_Impressions,Partnership_Impressions,Facebook_Impressions,Social_Impressions,DD_Impressions,OLV_Clicks,YouTube_DD_Clicks_ROAS,YouTube_OLV_Impressions_ROAS,OTT_Impressions_ROAS,PDM_Impressions_ROAS,POLV_Clicks_ROAS,OOH_Impressions_ROAS,Partnership_Impressions_ROAS,Facebook_Impressions_ROAS,Social_Impressions_ROAS,DD_Impressions_ROAS,OLV_Clicks_ROAS
147,1470000,714.6902954310256,1734.352440423444,488.3604072719909,2259.231513577558,1087.328092482885,717.6066816399257,51.35547681186105,7428.75002764911,5868.284779955403,4895.841755138182,2415.687136861192,0.3072682086478967,0.7456535662228687,0.209961753330543,0.9713158616197394,0.4674771118701928,0.3085220563241041,0.02207936145924911,3.193857154744379,2.522963252334568,2.104878904249885,1.038581136392023
148,1480000,714.6903010635493,1734.641664228703,488.3604072719909,2259.247940554962,1087.328092487117,717.6066816399257,51.35547681186105,7434.256903982431,5869.92605321946,4896.566078367597,2416.071467340751,0.3051920745082183,0.7407388728327974,0.2085430928350664,0.964759931372119,0.464318482737742,0.3064374478354277,0.02193017658452445,3.174628623862768,2.506617071374797,2.090966055086704,1.031727815783348
149,1490000,714.6903061010902,1734.920499792611,488.3604072719909,2259.263391017565,1087.328092490702,717.6066816399257,51.35547681186105,7439.634788245226,5871.51524594596,4897.263695943582,2416.441849488397,0.3031438076885161,0.7358857421939129,0.2071434747623478,0.9582915859886584,0.4612022513114926,0.304380820668747,0.02178299419133972,3.155603480651667,2.490468211703253,2.077228628078083,1.024960569715884
150,1500000,714.6903106064981,1735.189320236456,488.3604072719909,2259.277923015071,1087.328092493739,717.6066816399257,51.35547681186105,7444.886701924312,5873.054010743552,4897.93559249827,2416.798789524618,0.3011228508688712,0.7310931002596267,0.2057625182639322,0.9519090982303499,0.458127569637362,0.302351615197622,0.02163777423006412,3.136778930410777,2.474513423193283,2.063663529639271,1.018277889986372
151,1510000,714.690314635984,1735.448485279881,488.3604072719909,2259.291591146371,1087.328092496311,717.6066816399257,51.35547681186105,7450.015595731753,5874.543947780654,4898.582716360601,2417.142775297873,0.2991286614900278,0.7263598958257517,0.2043998525800651,0.9456107851685472,0.4550936122236217,0.3003492866201543,0.02149447771198423,3.118152222849317,2.45874951986581,2.050267732940331,1.011678300654474
152,1520000,714.6903182398214,1735.698341722246,488.3604072719909,2259.304446764681,1087.32809249849,717.6066816399257,51.35547681186105,7455.024351262664,5875.986606449479,4899.205980894815,2417.474276951354,0.2971607112681363,0.7216850999792496,0.2030551167078278,0.9393950068126831,0.4520995753020038,0.2983733044713375,0.02135306667440539,3.099720651314476,2.443173378471099,2.037038276266792,1.005160357258721
153,1530000,714.6903214629727,1735.939223906686,488.3604072719909,2259.316538170487,1087.328092500336,717.6066816399257,51.35547681186105,7459.915782614207,5877.383486977252,4899.806265789596,2417.793747565565,0.295218485728496,0.7170677055614547,0.2017279590822864,0.9332601647867632,0.449144676117786,0.2964231521545314,0.02121350414712169,3.081481552034104,2.427781937104329,2.023972261424199,0.9987226460532268
154,1540000,714.6903243456516,1736.171454167518,488.3604072719909,2259.327910793011,1087.3280925019,717.6066816399257,51.35547681186105,7464.692637966635,5878.736041986307,4900.38441829968,2418.10162377756,0.2933014837574363,0.712506726645371,0.2004180372700638,0.9272047010527164,0.4462281522475329,0.2944983264911903,0.02107575412019233,3.06343230337332,2.412572193854121,2.011066852185323,0.9923637832645572
155,1550000,714.690326923823,1736.395343261563,488.3604072719909,2259.3386073609,1087.328092503224,717.6066816399257,51.35547681186105,7469.357601127334,5880.045678004666,4900.941254441687,2418.398326377725,0.2914092171715201,0.7080011980266501,0.1991250176747731,0.9212270966787669,0.4433492609432501,0.2925983372880213,0.02093978151296528,3.045570325104823,2.397541205483193,1.998319272778804,0.986082414368208
156,1560000,714.6903292296531,1736.611190783986,488.3604072719909,2259.348668062762,1087.328092504346,717.6066816399257,51.35547681186105,7473.91329303867,5881.313756928703,4901.477560145876,2418.68426088489,0.2895412103032954,0.7035501747278714,0.1978485752537809,0.9153258706510679,0.4405072785017608,0.2907227069207904,0.02080555214429243,3.027893077692589,2.382686086140346,1.985726806418073,0.9798772133841348
157,1570000,714.6903312919104,1736.819285569197,488.3604072719909,2259.358130698162,1087.328092505297,717.6066816399257,51.35547681186105,7478.36227325053,5882.541597439382,4901.994092365399,2418.959818100573,0.2876969996028582,0.6991527315157532,0.1965883932457951,0.9094995787269033,0.4377014996581831,0.2888709699340338,0.02067303270388292,3.010398061588748,2.368004006102987,1.973286793869384,0.9737468821908039
158,1580000,714.6903331363243,1737.01990607735,488.3604072719909,2259.367030819637,1087.328092506102,717.6066816399257,51.35547681186105,7482.707041358371,5883.730476373563,4902.491580144708,2419.225374643112,0.2858761332545297,0.6948079624309402,0.1953441629087964,0.9037468123278547,0.4349312370024407,0.2870426726559703,0.02054219072474442,2.993082816543348,2.353492190549425,1.960996632057883,0.967690149857245
159,1590000,714.6903347859063,1737.213320766962,488.3604072719909,2259.375401866278,1087.328092506784,717.6066816399257,51.35547681186105,7486.950038407583,5884.881630051787,4902.970725648523,2419.481293462405,0.2840781708079829,0.6905149803300125,0.1941155832678605,0.898066197471376,0.4321958204177908,0.2852373728279453,0.02041299455666427,2.975944920926788,2.339147918360208,1.948853772710608,0.9617057719926037
160,1600000,714.6903362612372,1737.399788454149,488.3604072719909,2259.383275289361,1087.328092507361,717.6066816399257,51.35547681186105,7491.093648264945,5885.996255563929,4903.432205152897,2419.727924335973,0.2823026828231887,0.6862729164393888,0.1929023608724364,0.8924563937392975,0.4294945965404077,0.2834546392477706,0.02028541334068511,2.958981991064653,2.324968520947752,1.936855721035394,0.9557925301127093
161,1610000,714.6903375807238,1737.579558658959,488.3604072719909,2259.390680670516,1087.328092507851,717.6066816399257,51.35547681186105,7495.140198957982,5887.075512014062,4903.876669999716,2419.96560434702,0.2805492505285823,0.682080919920784,0.1917042095626697,0.8869160932818425,0.4268269282391066,0.2816940514263559,0.02015941698453179,2.942191680584748,2.310951381113595,1.925000034434671,0.9499492310231782
162,1620000,714.6903387608285,1737.752871939267,488.3604072719909,2259.39764583287,1087.328092508265,717.6066816399257,51.35547681186105,7499.091963982919,5888.120521725818,4904.304747516017,2420.194658345146,0.2788174654918787,0.6779381574479115,0.1905208502443816,0.8814440198557864,0.4241921941143355,0.2799551992570574,0.02003497613894826,2.925571679776052,2.297093931932541,1.913284321253162,0.9441747062186
163,1630000,714.6903398162747,1737.919960212669,488.3604072719909,2259.404196945582,1087.328092508616,717.6066816399257,51.35547681186105,7502.951163582021,5889.132371409479,4904.717041899423,2420.415399390326,0.2771069293029973,0.6738438127941145,0.1893520106723302,0.8760389278954651,0.4215897880156108,0.2782376826971982,0.01991206217490564,2.909119714959409,2.283393655663062,1.901706239558549,0.9384678112973532
164,1640000,714.6903407602302,1738.081047066826,488.3604072719909,2259.410358622162,1087.328092508914,717.6066816399257,51.35547681186105,7506.719965991008,5890.112113292076,4905.1141350709,2420.628129180795,0.2754172532685765,0.6697970864306306,0.1881974252414014,0.8706996016153699,0.4190191185766058,0.2765411114612397,0.01979064716164402,2.892833547869706,2.269848082683288,1.890263495954152,0.9328274253916232
165,1650000,714.6903416044727,1738.236348058655,488.3604072719909,2259.416154012953,1087.328092509166,717.6066816399257,51.35547681186105,7510.400488657227,5891.060766211593,4905.496587496113,2420.833138465388,0.273748058117592,0.665797195135194,0.1870568347853929,0.8654248541431434,0.4164796087671471,0.2748651047251109,0.01967070384551284,2.876710975049313,2.256454790451956,1.878953844422753,0.9272524506121973
166,1660000,714.6903423595346,1738.386071002772,488.3604072719909,2259.421604892108,1087.328092509379,717.6066816399257,51.35547681186105,7513.994799429336,5891.979316676456,4905.864938976462,2421.030707440927,0.2720989737176059,0.661843371610694,0.1859299863830712,0.8602135266818148,0.4139706954614022,0.2732092908412247,0.01955220562957602,2.860749827252615,2.243211402493687,1.867775085200677,0.9217418115076301
167,1670000,714.6903430348369,1738.530416249581,488.3604072719909,2259.426731739395,1087.32809250956,717.6066816399257,51.35547681186105,7517.504917719071,5892.868719891417,4906.219709410982,2421.221106135178,0.2704696388012077,0.657934864113614,0.1848166331711966,0.8550644877001781,0.411491829021582,0.2715733070637323,0.01943512655394981,2.844947968861349,2.230115587408009,1.856725063681282,0.9162944545373847
168,1680000,714.6903436388046,1738.669576953366,488.3604072719909,2259.431553817146,1087.328092509713,717.6066816399257,51.35547681186105,7520.932815635844,5893.729900750871,4906.561399530131,2421.404594775907,0.268859700702217,0.6540709360919806,0.1837165341642251,0.8499766321502599,0.4090424728965111,0.2699567992835911,0.01931944127684297,2.829303297310627,2.217165057901518,1.845801669347049,0.9109093475585553
169,1690000,714.6903441789733,1738.803739330766,488.3604072719909,2259.436089242633,1087.328092509843,717.6066816399257,51.35547681186105,7524.280419094727,5894.563754800661,4906.890491602536,2421.581424146556,0.2672688151012492,0.6502508658325706,0.1826294540804132,0.8449488807108547,0.4066221032344501,0.2683594217730373,0.01920512505626993,2.813813742525365,2.204357569842614,1.835002834729469,0.9055854793258128
170,1700000,714.6903446620819,1738.933082909951,488.3604072719909,2259.440355056127,1087.328092509953,717.6066816399257,51.35547681186105,7527.549608898515,5895.371149169352,4907.207450115674,2421.751835928997,0.2656966457802563,0.6464739461171111,0.1815551631740578,0.8399801790561602,0.4042302085095824,0.2667808369390783,0.01909215373240952,2.798477266366977,2.191690921338253,1.824326534395944,0.9003218590041918
171,1710000,714.6903450941579,1739.057780770861,488.3604072719909,2259.444367284928,1087.328092510046,717.6066816399257,51.35547681186105,7530.742221794409,5896.15292346998,4907.512722431466,2421.91606303385,0.2641428643856771,0.6427394838872421,0.1804934370736247,0.8350694971485815,0.4018662891616078,0.2652207150856333,0.01898050371058256,2.783291862090097,2.17916295183218,1.813770783962975,0.8951175156943819
172,1720000,714.6903454805927,1739.177999776809,488.3604072719909,2259.448141003581,1087.328092510125,717.6066816399257,51.35547681186105,7533.86005150599,5896.909890673141,4907.80673941768,2422.074329918814,0.2626071501998457,0.6390467999179903,0.1794440566255222,0.8302158285548041,0.3995298572479062,0.2636787341839727,0.01887015194482336,2.768255553809178,2.166771541224084,1.803333639134868,0.8899714979701691
173,1730000,714.6903458262066,1739.293900797772,488.3604072719909,2259.451690390513,1087.328092510192,717.6066816399257,51.35547681186105,7536.904849740978,5897.642837952432,4908.089916056081,2422.226852895451,0.2610891899203252,0.6353952284995329,0.1784068077432938,0.82541818978428,0.3972204361077695,0.2621545796511174,0.01876107592202092,2.753366395974739,2.154514609009212,1.793013194767308,0.8848828734277022
174,1740000,714.6903461353121,1739.405638925651,488.3604072719909,2259.455028781302,1087.328092510248,717.6066816399257,51.35547681186105,7539.878327175402,5898.352527503018,4908.362652028138,2422.37384042482,0.259588677446849,0.631784117127018,0.1773814812620105,0.8206756196493006,0.3949375600382051,0.260647944135881,0.018653253646607,2.738622472859111,2.142390113437878,1.782807583955048,0.8798507282462564
175,1750000,714.6903464117657,1739.513363681812,488.3604072719909,2259.458168718783,1087.328092510296,717.6066816399257,51.35547681186105,7542.782154414744,5899.039697334245,4908.62533227914,2422.515493402402,0.2581053136755634,0.6282128261982317,0.1763678727976561,0.815987178645869,0.3926807739808612,0.2591585273122474,0.01854666362576925,2.724021898051496,2.130396050694424,1.772714977143095,0.8748741667601816
176,1760000,714.6903466590169,1739.617219217161,488.3604072719909,2259.461122000171,1087.328092510337,717.6066816399257,51.35547681186105,7545.617962932508,5899.705062037109,4908.878327561525,2422.652005432666,0.2566388063002834,0.6246807287188898,0.1753657826113058,0.8113519483546068,0.3904496332196208,0.2576860356797915,0.01844128485516829,2.709562813962128,2.118530454095144,1.76273358126073,0.86995231104173
177,1770000,714.69034688015,1739.717344505045,488.3604072719909,2259.463899721385,1087.328092510371,717.6066816399257,51.35547681186105,7548.387345986876,5900.349313527349,4909.12199495816,2422.783563093684,0.2551888696204829,0.6211872100153606,0.1743750154779086,0.8067690308609692,0.3882437030884488,0.2562301823708661,0.01833709680513909,2.695243391335427,2.106791393304681,1.752861638877716,0.865084300494468
178,1780000,714.6903470779239,1739.813873527209,488.3604072719909,2259.466512318742,1087.3280925104,717.6066816399257,51.35547681186105,7551.091859515825,5900.973121764982,4909.356678386336,2422.910346192134,0.2537552243557573,0.6177316674546047,0.1733953805594934,0.8022375481940703,0.3860625586890858,0.2547906869642882,0.01823407940735741,2.681061828771911,2.095176973570488,1.743097427382115,0.8602692914569823
179,1790000,714.6903472548062,1739.906935453094,488.3604072719909,2259.468969608163,1087.328092510425,717.6066816399257,51.35547681186105,7553.733023011337,5901.577135450994,4909.582709083187,2423.032528009051,0.2523375974665014,0.6143135101711481,0.1724266912826247,0.7977566417834406,0.3839057846182058,0.2533672753052699,0.01813221304195317,2.667016352258751,2.083685334974876,1.733439258179092,0.8555064568166033
180,1800000,714.6903474130039,1739.996654812671,488.3604072719909,2259.471280822048,1087.328092510446,717.6066816399257,51.35547681186105,7556.312320373077,5902.161982701929,4909.800406073193,2423.15027553666,0.2509357219805658,0.6109321588008934,0.1714687652199435,0.7933254719330748,0.3817729747036677,0.2519596793313517,0.01803147852505343,2.653105214708769,2.072314651704233,1.723885475910143,0.8507949856328716
181,1810000,714.6903475544907,1740.083151663091,488.3604072719909,2259.473454643978,1087.328092510463,717.6066816399257,51.35547681186105,7558.831200742123,5902.728271703067,4910.010076618468,2423.263749706613,0.2495493368256564,0.6075870452215875,0.1705214239756344,0.7889432173121514,0.3796637317495099,0.2505676369041067,0.01793185709673822,2.639326695507747,2.061063131334993,1.714434457692194,0.8461340827704859
182,1820000,714.6903476810314,1740.16654174933,488.3604072719909,2259.475499241326,1087.328092510478,717.6066816399257,51.35547681186105,7561.291079315133,5903.276591340884,4910.212016652435,2423.373105609943,0.2481781866672593,0.6042776122997674,0.1695844930746694,0.784609074461823,0.3775776672893529,0.2491908916463918,0.01783333040939351,2.62567910006987,2.049929014135955,1.70508461237601,0.8415229685414748
183,1830000,714.6903477942055,1740.246936659079,488.3604072719909,2259.47742229595,1087.328092510491,717.6066816399257,51.35547681186105,7563.693338139457,5903.807511815429,4910.406511197507,2423.478492709035,0.2468220217518786,0.6010033136440097,0.1686578018556821,0.7803222573175086,0.3755144013478854,0.2478291927849361,0.017735880516446,2.612160759401168,2.038910572386531,1.695834379823401,0.8369608783563444
184,1840000,714.6903478954248,1740.324443972058,488.3604072719909,2259.479231033055,1087.328092510502,717.6066816399257,51.35547681186105,7566.039326889615,5904.321585233292,4910.593834767379,2423.580055041901,0.2454805977553851,0.5977636133643155,0.167741183367336,0.7760819967461363,0.373473562210129,0.2464822949980614,0.01763948986146532,2.598770029670781,2.028006109710565,1.686682230202708,0.8324470623839573
185,1850000,714.6903479859517,1740.399167403977,488.3604072719909,2259.480932248337,1087.328092510511,717.6066816399257,51.35547681186105,7568.330363625601,5904.819346181724,4910.774251754482,2423.677931419049,0.2441536756362819,0.5945579858374667,0.1668344742680531,0.7718875400978102,0.3714547861981854,0.2451499582683422,0.01754414126761956,2.585505291789935,2.017213960425324,1.677626663302072,0.827980785219913
186,1860000,714.6903480669159,1740.47120694532,488.3604072719909,2259.482532333518,1087.328092510519,717.6066816399257,51.35547681186105,7570.567735533406,5905.301312284569,4910.94801680315,2423.7722556132,0.2428410214937048,0.5913859154781947,0.1659375147289776,0.7677381507713887,0.369457717455187,0.2438319477400178,0.01744981792747107,2.572364950998447,2.006532488905294,1.668666207859995,0.8235613255631947
187,1870000,714.6903481393275,1740.540658995147,488.3604072719909,2259.484037300355,1087.328092510525,717.6066816399257,51.35547681186105,7572.752699648217,5905.767984740542,4911.115375169026,2423.863156542121,0.2415424064299759,0.5882468965160069,0.1650501483400525,0.7636331077934889,0.3674820077361776,0.2425280335809802,0.01735650339309957,2.559347436458649,1.99596008896044,1.65979942091274,0.8191879759008663
188,1880000,714.6903482040901,1740.607616490091,488.3604072719909,2259.485452803237,1087.328092510531,717.6066816399257,51.35547681186105,7574.886483560652,5906.219848844426,4911.276563065234,2423.950758444825,0.2402576064175452,0.5851404327775199,0.1641722220190948,0.7595717054104497,0.3655273162056678,0.2412379908491665,0.01726418156654052,2.54645120085656,1.985495183228551,1.6510248871581,0.8148600422006006
189,1890000,714.6903482620116,1740.672169028717,488.3604072719909,2259.486784160418,1087.328092510535,717.6066816399257,51.35547681186105,7576.97028610647,5906.657374491729,4911.431807995763,2424.035181051376,0.2389864021701542,0.582066037474153,0.1633035859237557,0.7555532526927959,0.3635933092416182,0.2399615993631921,0.01717283669052708,2.533674720010206,1.975136222581361,1.642341218335091,0.8105768436108306
190,1900000,714.6903483138148,1740.734402991421,488.3604072719909,2259.488036374008,1087.32809251054,717.6066816399257,51.35547681186105,7579.005278040122,5907.081016667334,4911.581329076577,2424.116539746529,0.2377285790180689,0.5790232329950409,0.1624440933662622,0.7515770731517754,0.361679660245611,0.23869864357707,0.01708245333952431,2.521016492484925,1.964881685544082,1.633747052619156,0.8063377121683191
191,1910000,714.6903483601458,1740.794401656016,488.3604072719909,2259.489214148759,1087.328092510543,717.6066816399257,51.35547681186105,7580.992602692516,5907.491215918645,4911.725337344874,2424.19494572743,0.2364839267872315,0.5760115507050273,0.1615936007308368,0.7476425043675475,0.3597860494589858,0.2374489124588655,0.01699301641104512,2.508475039215534,1.954730077728054,1.62524105403244,0.8021419925129508
192,1920000,714.6903484015825,1740.852245309174,488.3604072719909,2259.49032190975,1087.328092510546,717.6066816399257,51.35547681186105,7582.93337661339,5907.888398813702,4911.864036056957,2424.270506155601,0.2352522396821876,0.573030530747603,0.160751967393697,0.7437488976286262,0.3579121637847214,0.2362121993731422,0.0169045111172376,2.496048903135241,1.944679931276177,1.616821911868748,0.797989041609552
193,1930000,714.6903484386422,1740.908011353854,488.3604072719909,2259.491363819003,1087.328092510548,717.6066816399257,51.35547681186105,7584.828690198616,5908.27297838478,4911.997620975108,2424.343324303396,0.2340333161726538,0.5700797218526611,0.1599190556455431,0.7398956175821814,0.3560576966148531,0.2349883019670637,0.01681692297673378,2.483736648811153,1.934729804320819,1.608488340132781,0.7938782284765526
194,1940000,714.6903484717872,1740.961774412886,488.3604072719909,2259.492343791128,1087.328092510551,717.6066816399257,51.35547681186105,7586.679608302833,5908.645354557903,4912.12628064389,2424.413499695157,0.2328269588835925,0.5671586811489402,0.1590947306164424,0.7360820418948418,0.3542223476632309,0.233777022060017,0.01673023780675061,2.471536862086284,1.924878280453915,1.600239076993267,0.7898089339213087
195,1950000,714.690348501431,1741.013606428819,488.3604072719909,2259.493265508027,1087.328092510552,717.6066816399257,51.35547681186105,7588.487170837724,5909.005914568724,4912.25019665627,2424.481128243227,0.2316329744886689,0.5642669739810326,0.1582788602030247,0.7323075609236271,0.35240582280342,0.2325781655366323,0.01664444171543394,2.459448149727919,1.91512396820894,1.592072884249622,0.7857805502819073
196,1960000,714.6903485279433,1741.063576760198,488.3604072719909,2259.494132432728,1087.328092510553,717.6066816399257,51.35547681186105,7590.252393356269,5909.355033365217,4912.369543909917,2424.546302379051,0.2304511736069695,0.5614041737308393,0.1574713149979073,0.7285715773966756,0.3506078339115662,0.2313915422430781,0.01655952109443683,2.447469139082226,1.905465500554498,1.583988546811769,0.7817924811752858
197,1970000,714.6903485516551,1741.111752274368,488.3604072719909,2259.494947822398,1087.328092510555,717.6066816399257,51.35547681186105,7591.976267623313,5909.693073997583,4912.484490854054,2424.609111179502,0.229281370702866,0.5585698616433505,0.1566719682212681,0.724873506103429,0.348828098714046,0.2302169658865142,0.01647546261172395,2.435598477734992,1.895901534399225,1.575984872192773,0.7778441412514951
198,1980000,714.6903485728624,1741.158197436958,488.3604072719909,2259.495714740576,1087.328092510556,717.6066816399257,51.35547681186105,7593.659762172788,5910.020387995796,4912.59519972722,2424.669640488623,0.2281233839889136,0.5557636266566452,0.1558806956544941,0.7212127735939616,0.347066340639733,0.2290542539375924,0.01639225320459403,2.423834833178385,1.886430750107749,1.568060690013941,0.7739349559539443
199,1990000,714.6903485918291,1741.202974398143,488.3604072719909,2259.496436068691,1087.328092510557,717.6066816399257,51.35547681186105,7595.303822851854,5910.337315735152,4912.701826786247,2424.727973034961,0.2269770353316764,0.552985065235993,0.1550973755758283,0.717588817887142,0.3453222886767195,0.227903227535896,0.01630988007291266,2.412176892483604,1.877051851027445,1.560214851522064,0.770064361285475
200,2000000,714.6903486087924,1741.246143075807,488.3604072719909,2259.497114516879,1087.328092510558,717.6066816399257,51.35547681186105,7596.909373352337,5910.644186790229,4912.804522526813,2424.784188544631,0.2258421501603784,0.5502337812119549,0.1543218886979491,0.7140010881873337,0.3435956772333362,0.2267637113982165,0.01622833067254809,2.400623361979338,1.867763563025713,1.552446229118473,0.7662318035801032
201,2010000,714.6903486239638,1741.287761235726,488.3604072719909,2259.497752634173,1087.328092510558,717.6066816399257,51.35547681186105,7598.477315729653,5910.941320277612,4912.903431895846,2424.838363850286,0.2247185573782811,0.5475093856223775,0.1535541181074121,0.710449044609352,0.3418862460033197,0.2256355337295687,0.01614759270900308,2.389172966935891,1.858564634037538,1.544753715899589,0.7624367392802888
202,2020000,714.6903486375326,1741.327884568864,488.3604072719909,2259.498352818075,1087.328092510558,717.6066816399257,51.35547681186105,7600.008530909646,5911.229025187752,4912.998694496112,2424.890572996125,0.2236060892766933,0.5448114965581793,0.1527939492058902,0.7069321579113976,0.3401937398349866,0.224518526136848,0.01606765413123573,2.377824451254899,1.849453833623099,1.537136225208685,0.7586786347195796
203,2030000,714.6903486496682,1741.366566765896,488.3604072719909,2259.498917323564,1087.328092510559,717.6066816399257,51.35547681186105,7601.503879183518,5911.507600706274,4913.090444783249,2424.940887339096,0.2225045814515223,0.5421397390128309,0.1520412696531518,0.7034499092357105,0.3385179086042725,0.2234125235450409,0.01598850312566314,2.366576577164524,1.840429952535155,1.529592690198529,0.7549569659104968
204,2040000,714.6903486605216,1741.403859589055,488.3604072719909,2259.499448271572,1087.328092510559,717.6066816399257,51.35547681186105,7602.964200691149,5911.777336525112,4913.178812255548,2424.989375646419,0.2214138727222792,0.5394937447354328,0.1512959693117148,0.7000017898566833,0.3368585070915067,0.2223173641158986,0.01591012811034127,2.355428124920003,1.831491802296015,1.52212206340466,0.7512712183375182
205,2050000,714.6903486702287,1741.439812941393,488.3604072719909,2259.499947656954,1087.32809251056,717.6066816399257,51.35547681186105,7604.390315893159,5912.038513143753,4913.263921636714,2425.036104189581,0.2203338050534558,0.5368731520872978,0.1505579401931211,0.6965873009361927,0.335215294861792,0.2212328891689917,0.01583251772931521,2.344377892509501,1.82263821478383,1.514723316328977,0.7476208867550319
206,2060000,714.6903486789105,1741.474474933565,488.3604072719909,2259.500417355971,1087.32809251056,717.6066816399257,51.35547681186105,7605.783026031829,5912.291402160936,4913.345893051921,2425.081136834903,0.21926422347819,0.5342776059019482,0.1498270764057758,0.6932059532859096,0.3335880361488708,0.2201589431050646,0.01575566084713407,2.333424695365105,1.813868041828015,1.507395439033405,0.7440054749901256
207,2070000,714.6903486866751,1741.507891948201,488.3604072719909,2259.500859133355,1087.32809251056,717.6066816399257,51.35547681186105,7607.14311358129,5912.536266557086,4913.424842197352,2425.124535130839,0.2182049760241443,0.5317067573484362,0.1491032741042987,0.6898572671363672,0.3319764997423547,0.2190953733316102,0.01567954654352473,2.322567366078925,1.805180154813564,1.500137439743346,0.740424495750092
208,2080000,714.6903486936194,1741.540108701976,488.3604072719909,2259.50127464893,1087.32809251056,717.6066816399257,51.35547681186105,7608.471342687149,5912.773360967784,4913.500880503489,2425.166358392088,0.2171559136415228,0.5291602637979083,0.1483864314403357,0.6865407719125594,0.3303804588782087,0.2180420301905928,0.01560416410821932,2.311804754124172,1.796573444294058,1.492948344460675,0.736877470434519
209,2090000,714.6903486998303,1741.57116830545,488.3604072719909,2259.501665463849,1087.328092510561,717.6066816399257,51.35547681186105,7609.768459595796,5913.002931948576,4913.574115292401,2425.206663780671,0.2161168901331544,0.5266377886933227,0.1476764485147838,0.6832560060158626,0.3287996911323801,0.2169987668882455,0.01552950303593119,2.301135725581121,1.788046819613158,1.485827196586027,0.7333639289518583
210,2100000,714.6903487053851,1741.601112320748,488.3604072719909,2259.502033046463,1087.328092510561,717.6066816399257,51.35547681186105,7611.035193073686,5913.225218231355,4913.64464992921,2425.245506384052,0.215087762086573,0.5241390014222441,0.1469732273313801,0.6800025166120782,0.3272339783174639,0.2159654394268729,0.01545555302147437,2.29055916286789,1.779599208534389,1.478773056550124,0.7298834095403431
211,2110000,714.690348710353,1741.629980817184,488.3604072719909,2259.502378777835,1087.328092510561,717.6066816399257,51.35547681186105,7612.272254816776,5913.440450972622,4913.712583967984,2425.282939290432,0.2140683888080299,0.5216635771926352,0.1462766717516105,0.6767798594253988,0.3256831063823102,0.2149419065385939,0.01538230395502189,2.280073964475925,1.771229556879003,1.471785001453918,0.7264354585931532
212,2120000,714.6903487147964,1741.657812424875,488.3604072719909,2259.502703956929,1087.328092510561,717.6066816399257,51.35547681186105,7613.480339850398,5913.648853993871,4913.778013292259,2425.319013661307,0.2130586322583733,0.5192111969115665,0.1455866874508954,0.6735875985381032,0.3241468653144691,0.213928029620959,0.0153097459174982,2.269679044710119,1.762936828171758,1.464862124717315,0.7230196304877105
213,2130000,714.6903487187702,1741.684644386436,488.3604072719909,2259.503009805491,1087.328092510561,717.6066816399257,51.35547681186105,7614.660126919721,5913.850644014341,4913.841030250361,2425.353778801389,0.2120583569907337,0.5167815470667735,0.1449031818760086,0.6704253061958076,0.3226250490453871,0.2129236726743817,0.0152378691761015,2.259373333433457,1.754720003294396,1.458003535736257,0.7196354874190036
214,2140000,714.6903487223243,1741.710512606812,488.3604072719909,2259.503297472641,1087.328092510561,717.6066816399257,51.35547681186105,7615.812278871123,5914.046030876377,4913.901723785747,2425.387282225997,0.2110674300899575,0.5143743196109839,0.1442260642036908,0.6672925626180886,0.3211174553582591,0.2119287022413238,0.01516666417995149,2.249155775816145,1.746578080146668,1.45120835954794,0.7162825992368365
215,2150000,714.6903487255029,1741.735451701329,488.3604072719909,2259.503568039188,1087.328092510561,717.6066816399257,51.35547681186105,7616.937443024583,5914.235217763658,4913.960179562555,2425.419569725999,0.2100857211137292,0.5119892118489489,0.1435552453004178,0.6641889558143103,0.3196238857984533,0.2109429873471781,0.01509612155585869,2.239025332089087,1.738510073314712,1.44447573650397,0.7129605432868983
216,2160000,714.690348728346,1741.759495042011,488.3604072719909,2259.503822521691,1087.328092510562,717.6066816399257,51.35547681186105,7618.036251537377,5914.418401412474,4914.016480086495,2425.450685430398,0.2091131020353308,0.5096259263271069,0.1428906376832862,0.6611140814044947,0.3181441455864236,0.2099663994427931,0.0150262321042112,2.228980977301677,1.730515013746613,1.437804821951234,0.7096689042555608
217,2170000,714.6903487308882,1741.782674802236,488.3604072719909,2259.504061876277,1087.328092510562,717.6066816399257,51.35547681186105,7619.109321759241,5914.595772316326,4914.070704821313,2425.480671866638,0.2081494471879822,0.5072841707258124,0.1422321554819808,0.6580675424450723,0.3166780435330299,0.2089988123485867,0.0149569867949752,2.219021701083797,1.722591948434985,1.431194785920308,0.706407274018302
218,2180000,714.6903487331623,1741.80502199979,488.3604072719909,2259.504287002239,1087.328092510562,717.6066816399257,51.35547681186105,7620.157256579227,5914.76751492401,4914.122930300943,2425.509570018738,0.2071946332107149,0.5049636577540676,0.1415797144017882,0.6550489492593647,0.3152253919571903,0.2080401022001986,0.01488837676380559,2.209146507411959,1.71473994010641,1.424644812821191,0.7031752514916708
